genepop_2012.txt
L1, L2, L3, L4, L5, L6, L7, L8, L9, L10, L11, L12
Pop
NS_15_C_BD_002 ,  206220 138138 218218 246250 138142 248282 177181 316340 205275 137239 165177 199221
NS_15_OP_AD_264 ,  206220 138154 190190 234274 172184 222270 225241 312316 205233 161235 177177 201219
NS_15_OP_AD_386 ,  220236 154154 186190 258286 142156 206248 193205 316388 205205 137181 165193 201233
NS_15_OP_AD_396 ,  228236 138138 182198 238270 152164 244248 229249 188328 229275 177201 177177 201207
NS_15_OP_AD_522 ,  220226 154160 194226 218242 138164 222234 237245 308352 193233 115219 177193 199199
NS_15_OP_AD_628 ,  220222 134154 222234 242262 152168 246270 217225 188332 225229 191205 177189 205207
NS_15_OP_BD_136 ,  220222 138138 186238 200278 152172 206266 205241 316336 189189 137161 177193 199201
NS_15_OP_BD_138 ,  220228 134138 194234 254258 134164 172262 237237 272328 193205 191207 177197 201205
NS_15_OP_BD_153 ,  220222 138154 186222 254262 138164 206266 233237 288344 193205 155197 177197 201203
NS_15_OP_BD_645 ,  210220 138154 194234 258278 138146 222250 269297 308332 221287 161181 165193 199219
OtsAC16NSNT_1002 ,  220228 138154 226226 200278 134146 218218 229265 312356 205229 119219 177177 199201
OtsAC16NSNT_1008 ,  214220 138138 182186 274282 138168 222288 213229 316348 205205 189231 193197 201233
OtsAC16NSNT_1024 ,  220220 154154 170186 262278 152164 254288 209229 336352 197233 115177 177177 193219
OtsAC16NSNT_1034 ,  222222 138154 218230 242250 152164 246266 233257 336340 189221 137195 177217 211227
OtsAC16NSNT_1039 ,  206220 154154 190202 242242 138146 242254 225253 312336 237291 191235 177177 193199
OtsAC16NSNT_1057 ,  222228 154156 190234 000000 164168 242266 225229 280320 193229 000000 197197 000000
OtsAC16NSNT_1142 ,  222236 138166 194230 278278 152160 256266 181237 244352 193205 119177 177193 199237
OtsAC16NSNT_1152 ,  222228 138154 190194 242250 146152 240262 177209 328328 209237 137137 189197 199199
OtsAC16NSNT_1153 ,  222228 134154 202234 238262 146164 222262 209273 340356 205237 201235 189189 233237
OtsAC16NSNT_1169 ,  220228 138154 190222 242266 164184 246252 233237 300316 213237 161227 193197 199227
OtsAC16NSNT_1179 ,  220222 138154 190226 234242 152156 240250 177261 236320 213213 137197 189189 233237
OtsAC16NSNT_1185 ,  210222 154154 174222 242266 142168 172274 229273 332372 197237 115181 161193 199227
OtsAC16NSNT_1187 ,  220228 134154 202234 258274 138146 252270 213237 184348 193229 193235 177177 193201
OtsAC16NSNT_1189 ,  206222 134160 190202 242242 164184 242266 229233 312316 189205 195235 177177 193227
OtsAC16NSNT_1195 ,  220222 134156 234234 242258 146152 252254 177257 328352 193233 161181 177197 199201
OtsAC16NSNT_1197 ,  212220 154160 198214 242242 146156 262270 213277 344356 193205 115201 177193 201227
OtsAC16NSNT_1207 ,  206220 138138 190190 270278 134142 266266 233273 316352 189201 137161 177189 201201
OtsAC16NSNT_1214 ,  206210 134138 190218 270274 138142 206242 205237 308380 205233 185235 165177 193233
OtsAC16NSNT_1215 ,  218222 154154 202202 234242 152164 222274 185217 328402 221233 193227 177193 199199
OtsAC16NSNT_1220 ,  206220 154154 190194 200270 138184 242266 249253 312380 237291 115137 165193 193199
OtsAC16NSNT_1222 ,  206228 154162 190190 274278 164172 234250 181249 284376 205287 191253 165177 199201
OtsAC16NSNT_1231 ,  220222 134154 222230 246286 134142 254286 241261 280316 201221 161193 177189 199207
OtsAC16NSNT_1236 ,  206220 154160 170222 258278 134142 242288 237249 184252 205233 161161 189193 207237
OtsAC16NSNT_1245 ,  222228 138154 190214 218242 142168 250266 205241 280296 225229 161181 177193 199237
OtsAC16NSNT_1248 ,  220236 154158 226230 238270 152164 234244 237257 352356 205233 161161 189193 221227
OtsAC16NSNT_1259 ,  228236 154160 190222 258278 156168 262270 237237 268406 193205 177207 177177 201205
OtsAC16NSNT_1383 ,  220228 154154 190226 242250 138138 240262 177257 320328 213221 137187 189193 199199
OtsAC16NSNT_1384 ,  220220 154154 194202 258262 138168 244266 229237 244316 205229 161181 177177 221237
OtsAC16NSNT_1385 ,  220220 138160 170194 200278 134164 206288 225237 280332 193225 197233 177193 201221
OtsAC16NSNT_1392 ,  220228 154154 222226 242246 152168 246266 229257 332352 205229 115153 177177 205205
OtsAC16NSNT_1396 ,  220236 134154 182190 200270 134142 254282 241261 280316 201221 161193 177189 199199
OtsAC16NSNT_1401 ,  206222 138154 162194 200278 138164 252266 217217 316316 213237 153241 165165 233237
OtsAC16NSNT_1406 ,  222236 134138 222230 246270 134142 250286 177217 280316 201213 161193 177189 199207
OtsAC16NSNT_1408 ,  206220 154154 194202 234270 146184 254262 209253 312336 209291 235235 177197 193233
OtsAC16NSNT_1411 ,  220220 138154 218222 254274 142164 206250 205217 344376 197225 165185 177177 201233
OtsAC16NSNT_1412 ,  222222 134138 206230 266286 142142 250254 233233 184360 221229 161199 165181 199219
OtsAC16NSNT_1414 ,  220222 154156 190190 234274 172184 222292 205217 312316 205275 161235 177193 219233
OtsAC16NSNT_1417 ,  212220 154154 222226 238250 138142 206266 237277 300352 205213 155159 165165 203237
OtsAC16NSNT_1420 ,  220228 154162 218218 242266 164164 234242 181229 312340 213283 185201 181193 197219
OtsAC16NSNT_1423 ,  206222 138154 222234 270282 164172 172242 225257 336344 193237 191193 177177 199201
OtsAC16NSNT_1430 ,  220222 138154 202234 238270 142146 222226 209213 340356 233263 161177 193193 233237
OtsAC16NSNT_1435 ,  206220 134154 190214 278290 138160 236288 237273 320352 197233 227241 177193 201237
OtsAC16NSNT_1437 ,  206222 138154 190218 242242 142164 250282 229229 316352 233237 191195 177193 227237
OtsAC16NSNT_1440 ,  206222 138154 194234 200242 134152 244266 217233 336340 201275 191241 165197 201237
OtsAC16NSNT_1445 ,  206220 138154 186234 234234 172184 242270 225241 252316 205233 161169 177177 219233
OtsAC16NSNT_1449 ,  206228 154162 166186 242262 138176 246266 233245 348356 197233 161181 177197 201205
OtsAC16NSNT_1450 ,  228236 154154 198222 234270 142188 242250 233317 272320 205237 137235 189217 199201
OtsAC16NSNT_1454 ,  212236 154154 222230 218238 146164 234266 237257 288352 233263 155253 165193 199227
OtsAC16NSNT_1460 ,  220220 154154 190226 234242 146152 240250 257261 236320 189213 135187 189189 199233
OtsAC16NSNT_1466 ,  206220 134138 190230 234242 138156 242256 253261 352380 205213 135235 165177 193203
OtsAC16NSNT_1469 ,  220222 134154 222230 258262 164184 246252 181237 288340 193205 161227 177197 199203
OtsAC16NSNT_1484 ,  222228 138154 222230 226270 134152 250278 217229 188414 205221 193203 165193 199199
OtsAC16NSNT_1488 ,  210220 154154 194222 242242 142184 252274 233281 280300 205205 115137 177193 227233
OtsAC16NSNT_1489 ,  220220 134138 194222 254258 134164 172262 181237 272340 193205 161207 177177 201205
OtsAC16NSNT_1492 ,  222222 138138 202222 238270 142146 222226 209273 340352 233263 177201 189189 221233
OtsAC16NSNT_1493 ,  206222 154154 218222 234270 152164 242278 225229 188252 205237 161193 189193 201237
OtsAC16NSNT_1501 ,  220220 138138 186230 242282 164168 242242 205273 328348 205205 189191 177197 227233
OtsAC16NSNT_1502 ,  222228 134154 194234 258258 134164 172254 237237 328406 205275 119191 177197 199203
OtsAC16NSNT_1507 ,  220222 154154 230238 270278 152164 222222 209225 272300 205237 161203 165177 193199
OtsAC16NSNT_1509 ,  222228 138154 206222 262262 152164 222262 209273 340352 237263 201235 189193 221233
OtsAC16NSNT_1511 ,  206228 138162 162198 278282 152164 222256 225237 316324 205213 115157 165197 205237
OtsAC16NSNT_1513 ,  206220 134138 182190 218234 142172 240270 205233 316336 193205 169191 177177 219221
OtsAC16NSNT_1523 ,  206216 154154 226238 258286 152172 206270 185241 316336 201213 195197 177177 199201
OtsAC16NSNT_1524 ,  228228 138154 194202 234262 138142 222242 217269 296402 205205 201227 177193 199199
OtsAC16NSNT_1528 ,  206228 138154 186194 242242 138172 222244 249261 348356 229233 181191 177193 183205
OtsAC16NSNT_1537 ,  228236 134138 190234 246270 156160 254266 217237 344414 213275 197203 165177 227237
OtsAC16NSNT_1543 ,  216220 162164 218234 200258 142172 234256 177213 188308 225273 157165 177177 201227
OtsAC16NSNT_1544 ,  220228 138162 230230 270286 152164 242254 273277 328394 205221 191191 177177 229237
OtsAC16NSNT_1553 ,  206206 138154 198226 242278 138152 250250 225265 272376 193229 115157 193193 199201
OtsAC16NSNT_1555 ,  220222 154154 230238 242278 142164 222242 229253 252300 205233 193203 189193 199237
OtsAC16NSNT_1569 ,  222228 134154 202202 234242 134138 222274 217241 328402 205233 193227 189193 199201
OtsAC16NSNT_1571 ,  206220 154154 214230 238270 134142 278282 257261 316324 205217 169193 177177 199207
OtsAC16NSNT_1579 ,  206220 154154 198210 242242 152156 222262 237241 244356 205233 115137 177193 201227
OtsAC16NSNT_1597 ,  220220 138154 194230 234242 138156 242250 241257 320352 189213 137197 177189 233237
OtsAC16NSNT_1599 ,  220220 138160 186214 254278 134138 206288 233237 332344 205213 161197 177193 201221
OtsAC16NSNT_1624 ,  206220 138164 226234 238266 152168 242244 189213 410426 213221 195227 177193 199233
OtsAC16NSNT_1646 ,  222228 138160 190214 242282 134172 250266 205229 316320 233237 161231 177189 201233
OtsAC16NSNT_1651 ,  222228 154154 174222 242266 168184 172274 233273 332344 197237 161181 177193 199199
OtsAC16NSNT_1652 ,  218220 154154 214230 242278 134164 246250 237289 332406 205213 153195 177177 205233
OtsAC16NSNT_1659 ,  220222 154154 230238 234242 142142 222278 229249 272300 205237 193203 165177 201237
OtsAC16NSNT_1663 ,  220222 134138 202234 262262 152164 222262 233273 340356 205237 161177 189189 233237
OtsAC16NSNT_1667 ,  206222 154154 218238 234270 142152 242278 209225 252300 205233 161203 165189 201237
OtsAC16NSNT_1678 ,  206220 134138 230230 238270 164172 266270 177237 320426 193233 189193 161177 201237
OtsAC16NSNT_1679 ,  212220 134160 198214 218242 138156 262270 229277 340356 205233 115181 177193 201227
OtsAC16NSNT_1694 ,  210214 134138 186190 270274 138146 206242 205237 280348 189205 137189 177177 193199
OtsAC16NSNT_1699 ,  220236 138138 222226 242278 142152 230262 229273 284336 229273 157245 189197 199221
OtsAC17NSNT_2676 ,  206220 154154 170230 242262 152160 246262 237257 244352 205233 137253 177189 201219
OtsAC17NSNT_2677 ,  222222 138138 186186 234278 164172 234270 205229 336336 197205 115235 165177 201219
OtsAC17NSNT_2678 ,  212220 138154 194226 238254 138142 222234 225281 280352 205213 161177 177197 203237
OtsAC17NSNT_2684 ,  220228 138154 190222 234270 146160 234262 177217 284328 209275 201235 189197 199221
OtsAC17NSNT_2687 ,  222236 154154 202222 262266 142176 238266 237293 296352 221233 155229 165177 201203
OtsAC17NSNT_2694 ,  220220 138154 186226 238278 152152 250250 205229 252280 213229 119253 193197 199227
OtsAC17NSNT_2695 ,  210236 134160 198234 270278 138168 250254 237249 268280 205291 177235 177177 183199
OtsAC17NSNT_2698 ,  220222 134154 190230 246286 134142 254282 217261 324414 201213 161235 165177 199207
OtsAC17NSNT_2701 ,  210220 154154 202230 270282 146184 254256 241253 236380 205213 135235 165189 199203
OtsAC17NSNT_2704 ,  206222 154156 186186 266278 134172 234270 229241 316336 197205 185235 177177 193219
OtsAC17NSNT_2705 ,  218220 138162 170234 246270 160164 206222 225257 344356 197275 119201 189193 205237
OtsAC17NSNT_2726 ,  210236 154154 190234 270278 164184 242256 181237 272312 205273 157235 177193 199237
OtsAC17NSNT_2744 ,  220236 134138 222234 234242 156180 206250 213249 280422 193291 177235 177193 199201
OtsAC17NSNT_2747 ,  206220 138154 190190 200270 138184 242266 237249 312380 237291 115235 165193 199199
OtsAC17NSNT_2750 ,  222228 154154 198222 242258 168168 250250 181181 308316 205237 115157 177189 193199
OtsAC17NSNT_2753 ,  220220 138138 218234 270278 152164 222262 217237 312344 213287 241253 177177 197237
OtsAC17NSNT_2754 ,  212220 134154 230234 258262 152184 234252 177181 288340 193205 191227 177197 201203
OtsAC17NSNT_2773 ,  212220 138158 190198 234270 138180 206250 177229 244328 221229 137191 193197 199233
OtsAC17NSNT_2783 ,  210220 138154 218222 242258 142184 246252 229237 316332 205213 161227 193197 199227
OtsAC17NSNT_2794 ,  206222 154154 230238 234270 142152 222222 229249 252300 205237 161161 165189 199237
OtsAC17NSNT_2796 ,  220220 138154 222230 250266 164164 222262 217237 344380 213287 181253 177193 199237
OtsAC17NSNT_2797 ,  218220 138162 170230 242270 160164 222250 225245 356356 221233 201235 189193 205227
OtsAC17NSNT_2812 ,  220222 154154 222222 238270 146164 234266 237257 288352 205233 155161 189197 199221
OtsAC17NSNT_2825 ,  206220 138138 190238 234282 146164 222256 217241 188352 189275 135201 177177 193233
OtsAC17NSNT_2832 ,  214228 138154 186190 234282 146146 242250 177205 316336 205221 181235 193197 233233
OtsAC17NSNT_2837 ,  220222 156160 230234 218270 146168 262266 217237 308352 213229 173181 177189 199199
OtsAC17NSNT_2845 ,  222236 134138 222230 246286 134142 250282 217261 316414 205213 161193 165177 199237
OtsAC17NSNT_2847 ,  206220 138154 190230 242270 164180 222262 273273 344426 213233 181189 177189 199199
OtsAC17NSNT_2848 ,  220220 134138 170202 270274 142152 214214 229257 296392 221229 177197 165189 203237
OtsAC17NSNT_2850 ,  206210 154160 190190 242270 138164 254282 233253 316380 189291 195235 165177 193227
OtsAC17NSNT_2860 ,  220220 138138 218230 270278 152164 222262 217225 312344 213287 241253 189193 197237
OtsAC17NSNT_2865 ,  228236 138154 194198 258278 156168 250254 237237 268272 193237 197207 177177 201205
OtsAC17NSNT_2867 ,  220220 134138 186190 242282 138168 206288 213237 280348 237291 181235 177177 199233
OtsAC17NSNT_2872 ,  222222 134154 182222 246286 134142 254286 177241 316414 205213 161235 165177 199237
OtsAC17NSNT_2883 ,  218228 138162 170234 242270 164164 222250 237257 344344 197275 119197 165189 227237
OtsAC17NSNT_2885 ,  214222 134154 222230 250270 142160 222226 209209 300406 205287 193197 161193 201201
OtsAC17NSNT_2888 ,  206210 138154 222238 234242 172184 270274 205233 316332 193205 115235 177193 219227
OtsAC17NSNT_2889 ,  220220 154154 194230 234242 146152 242256 177265 236320 213213 135187 189189 233237
OtsAC17NSNT_2902 ,  220222 138138 186190 000000 142172 240292 233241 336344 193205 115169 177177 219221
OtsAC17NSNT_2905 ,  206220 134138 190230 234270 138156 242256 253261 312352 213291 135235 177189 199233
OtsAC17NSNT_2908 ,  220220 138154 182230 270290 142142 262286 177245 316340 205283 161193 177177 199237
OtsAC17NSNT_2909 ,  206220 134154 190202 242262 142184 254266 237253 312312 237291 115137 161165 193199
OtsAC17NSNT_2914 ,  220222 138166 194226 278278 134160 254262 181225 244336 205273 119181 193193 199237
OtsAC17NSNT_2922 ,  220222 138138 218230 262278 142152 250252 209233 296348 205221 191197 189189 199203
