genepop_2011.txt
L1, L2, L3, L4, L5, L6, L7, L8, L9, L10, L11, L12
Pop
NS_15_C_BD_064 ,  220236 134138 182230 250270 138152 278286 217261 296332 201233 137235 177177 201237
NS_15_C_BD_164 ,  212220 134160 190222 242242 134160 254266 221237 188328 213213 177191 165177 205237
NS_15_OP_AD_106 ,  206220 138154 198226 242242 152172 230250 177237 308352 205283 165219 165177 201237
NS_15_OP_AD_108 ,  220220 138160 186230 242242 168172 234266 229237 280328 221275 221241 165193 199201
NS_15_OP_AD_113 ,  220236 154154 186230 242270 152164 250286 173177 316348 193205 169177 177177 201227
NS_15_OP_AD_158 ,  228236 154160 186190 242242 134212 240266 225237 320344 273283 189235 165165 201227
NS_15_OP_AD_162 ,  228236 134158 198202 218254 134152 242250 205233 184268 205237 199253 193217 183201
NS_15_OP_AD_250 ,  220236 138138 182234 270290 142168 248270 229249 244308 237237 197219 165165 193201
NS_15_OP_AD_257 ,  220220 138154 230230 234270 152184 234250 261297 324336 201263 191233 177193 201237
NS_15_OP_AD_260 ,  206222 138138 190198 278282 142164 244254 265281 336348 233275 161233 177193 201237
NS_15_OP_AD_270 ,  222222 134162 190198 242278 134142 266288 237249 288364 193205 161191 165177 199227
NS_15_OP_AD_278 ,  216236 154154 230234 234270 152152 270274 177241 308406 205237 169235 177193 203237
NS_15_OP_AD_281 ,  220228 154162 182190 234274 168172 234254 229233 312406 233275 135235 165165 203219
NS_15_OP_AD_283 ,  222236 154162 170190 234242 134212 240266 225237 344372 193229 161161 165193 201227
NS_15_OP_AD_284 ,  220226 138162 198202 266282 142160 222230 257257 280324 193213 235237 177197 227237
NS_15_OP_AD_311 ,  220222 154166 202234 262290 134146 258282 229233 336344 193225 115253 189189 233233
NS_15_OP_AD_357 ,  220220 138154 230230 242262 152152 240250 209261 308414 205225 115165 177177 201237
NS_15_OP_AD_379 ,  212228 154154 206218 286310 146156 234248 177289 184332 205213 181253 177177 201233
NS_15_OP_AD_384 ,  220228 138160 186214 234234 146184 250254 233297 312336 205263 181191 165189 201233
NS_15_OP_AD_411 ,  216228 154154 186230 270270 142152 248274 245261 244308 205275 169219 165177 201237
NS_15_OP_AD_433 ,  220220 154160 190234 242270 168168 244246 205233 320336 233237 135219 165177 233233
NS_15_OP_AD_498 ,  220222 138162 182312 242270 134142 242254 181269 312316 205237 177191 165177 201233
NS_15_OP_AD_555 ,  214222 138154 170182 242262 164164 242266 181229 184252 233237 169227 165177 199199
NS_15_OP_AD_580 ,  206228 138160 214230 238242 146184 222246 233237 336336 205263 135185 177189 201233
NS_15_OP_BD_027 ,  222236 138154 190230 246286 156156 234248 177225 332336 205213 115253 177177 205233
NS_15_OP_BD_092 ,  220228 138160 170190 242278 142212 240266 249261 344372 193221 161191 193193 199199
NS_15_OP_BD_145 ,  214228 154154 202230 262270 134160 244282 181181 336344 225237 115245 189189 199205
NS_15_OP_BD_147 ,  220236 134138 202230 242270 138184 206250 277297 264398 221233 137193 177193 199203
NS_15_OP_BD_150 ,  212228 138154 218230 242310 156156 234270 177289 332336 205213 161181 177177 201233
NS_15_OP_BD_293 ,  220228 154160 234234 200238 134172 230246 237249 336414 205237 189203 165177 201237
NS_15_OP_BD_314 ,  218222 134160 194234 200282 134172 246250 237249 406414 237291 185235 193193 199201
NS_15_OP_BD_318 ,  220220 134134 186198 262262 142142 266282 233233 252288 201221 161223 177193 199201
NS_15_OP_BD_322 ,  206228 154160 182198 242254 146160 230254 221257 252316 213229 137177 189213 203233
NS_OP_14_0035 ,  210228 138154 194218 258270 164168 254266 177241 184184 205233 115189 161177 199207
NS_OP_14_0093 ,  220228 138162 222230 246258 146172 210266 205297 336418 233237 157191 177193 201233
NS_OP_14_0146 ,  206220 138138 000000 000000 134160 240248 000000 320320 225229 000000 165177 000000
NS_OP_14_0259 ,  220222 154160 210230 258286 146176 270278 233245 328336 213237 135161 177193 205227
NS_OP_14_0287 ,  222236 154156 218230 254286 138142 254270 177241 284320 225229 173201 165193 207219
NS_OP_14_0516 ,  214220 154162 190230 242282 134152 246278 237249 320410 229233 115161 177193 199201
NS_OP_14_0526 ,  212236 154154 206218 286310 156156 234270 177225 184332 205213 181253 177177 205233
NS_OP_14_0558 ,  218222 154154 222230 258286 176200 270278 233245 328336 205237 135161 193193 205227
NS_OP_14_0562 ,  222236 154154 222230 254270 142168 250254 177225 320348 193233 173191 165177 207221
NS_OP_14_0567 ,  206222 138154 202230 234238 160184 250278 233237 336352 205263 161185 177193 201221
NS_OP_14_0573 ,  220228 154160 202230 266270 168168 266288 205269 188316 229237 219229 177189 201201
NS_OP_14_0612 ,  206222 138160 182234 242270 146152 242254 221269 188312 205213 177191 177193 233237
NS_OP_14_0646 ,  214220 138160 222252 234258 164164 214242 237269 188308 209221 119181 177193 227227
NS_OP_14_0704 ,  220224 134138 186230 234250 134142 242250 185265 280348 201287 115187 197197 205221
NS_OP_14_0714 ,  222222 138154 222230 270290 134164 234238 261273 316352 205279 115137 193193 199201
NS_OP_14_0758 ,  222222 154156 202222 238242 160164 258266 237297 188344 221221 137161 165177 199237
NS_OP_14_0765 ,  214218 138160 182252 258258 142204 214282 237277 188426 209221 119181 177193 227227
NS_SS_14_0048 ,  212220 138154 214234 000000 134156 000000 205229 312336 193237 000000 165177 000000
OtsAC16NSNT_1009 ,  220228 154160 186190 234270 168168 248254 205233 244312 205237 135219 165177 193203
OtsAC16NSNT_1018 ,  216222 154154 198230 242254 152152 234274 261273 316348 205279 137169 177177 199237
OtsAC16NSNT_1064 ,  228228 138156 190194 242266 152184 244246 209225 284320 193233 193219 177193 199201
OtsAC16NSNT_1066 ,  220228 138154 214230 234242 138168 222254 233237 336336 233287 135185 165193 201233
OtsAC16NSNT_1070 ,  220222 138154 198230 270270 134160 234248 213233 288352 233233 115197 189189 199237
OtsAC16NSNT_1135 ,  220228 154160 194202 200238 142168 246250 173249 406406 205229 189203 193193 201201
OtsAC16NSNT_1136 ,  206214 134162 170222 258258 164204 214242 237237 340392 209225 119165 177193 201203
OtsAC16NSNT_1182 ,  220228 138160 234234 242242 134164 206266 229237 280364 205273 135161 165193 227237
OtsAC16NSNT_1192 ,  206228 138160 182234 242270 146152 248266 181201 188312 205237 177177 165193 233237
OtsAC16NSNT_1196 ,  206220 154154 178234 262274 134200 282282 181281 188360 193237 177197 189213 199233
OtsAC16NSNT_1203 ,  220220 138154 190234 234250 168168 246248 233249 320336 233237 135223 165177 193203
OtsAC16NSNT_1211 ,  222222 138138 190214 254290 130146 240270 241277 256352 205229 137185 177193 203207
OtsAC16NSNT_1227 ,  228228 138160 182190 234274 146172 230254 229233 336352 213233 181235 177177 201203
OtsAC16NSNT_1234 ,  222228 138160 182214 242274 168172 234246 229233 312352 205275 135219 165177 219233
OtsAC16NSNT_1252 ,  206228 138154 226230 242278 164172 240250 245265 308316 197213 191233 177189 199199
OtsAC16NSNT_1264 ,  206228 154154 178230 242262 200212 230240 181281 284344 237237 115187 189193 203205
OtsAC16NSNT_1380 ,  222228 154154 190206 242310 146156 234270 193225 332336 201205 115253 177177 201233
OtsAC16NSNT_1381 ,  218220 154162 198222 242274 134152 244250 241277 184284 205295 201253 165193 183201
OtsAC16NSNT_1405 ,  218222 154160 194234 200238 134142 250282 237249 406406 205229 189203 165193 193237
OtsAC16NSNT_1410 ,  222228 138160 182190 242270 146172 230246 217233 336352 205213 135219 177177 203219
OtsAC16NSNT_1418 ,  220220 154160 214234 242270 146168 248254 205233 312320 233273 135223 165177 193203
OtsAC16NSNT_1422 ,  206222 154160 190214 254290 130168 242248 229257 332352 205229 137181 177193 199203
OtsAC16NSNT_1424 ,  220222 138154 190218 262270 142142 234282 233249 288344 205221 161223 177193 201227
OtsAC16NSNT_1428 ,  220220 138160 214230 234234 146184 222246 233297 336336 205287 135191 177189 201203
OtsAC16NSNT_1459 ,  206228 138138 222312 242270 142146 242254 181269 312316 205237 135191 177177 233237
OtsAC16NSNT_1490 ,  222226 154160 170234 234242 142212 266266 225261 344372 193283 161189 165193 199201
OtsAC16NSNT_1496 ,  220222 138154 190206 238310 142156 266270 209289 188332 201213 115203 177197 199201
OtsAC16NSNT_1497 ,  220220 138160 214234 234270 146168 244246 233249 312320 233273 135219 165177 233233
OtsAC16NSNT_1514 ,  222228 138154 182214 234274 168184 234254 229233 312406 213233 135235 165177 203219
OtsAC16NSNT_1519 ,  220228 154154 222234 238250 168172 242250 173233 360414 229283 137189 193197 199237
OtsAC16NSNT_1521 ,  222228 134162 198202 234238 168204 250256 173225 344406 229237 189189 189193 199201
OtsAC16NSNT_1533 ,  220220 138154 190230 234250 134138 222244 233237 320336 205263 161185 177193 205221
OtsAC16NSNT_1542 ,  206228 138162 222312 242270 134142 248254 181269 188188 205237 177177 165193 201233
OtsAC16NSNT_1574 ,  222236 134162 170234 234242 134142 240266 225261 320344 273283 189235 165165 201227
OtsAC16NSNT_1604 ,  220228 134160 190234 242242 134164 240266 229261 280344 273275 137189 193193 201227
OtsAC16NSNT_1627 ,  220222 134138 186190 258262 152164 266274 205229 188316 233273 137177 189197 199201
OtsAC16NSNT_1628 ,  210228 138160 170198 258274 138164 226254 229265 188352 205221 115137 177177 199233
OtsAC16NSNT_1630 ,  218220 134160 234234 234238 134172 230246 229237 406406 205237 203235 165193 201237
OtsAC16NSNT_1660 ,  220222 138138 174230 242258 168180 242266 269273 316316 225295 119177 165177 199199
